"","IndivID","Species","CommonName","FL_cm","TL_cm","Weight_g","Sex","Date","FishingType","d13C","d15N","d34S","d34S_SD","WT.S","WT.S_SD","CN","Notes","Week","Rack","FunctionalGroup","samples","spp_biomass","group_biomass","prop_in_group","TL_cm_mean","K","AspectRatio","Loo","Winfinity","PB","QB"
"267","MU3-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.11,NA,"10/4/23","Seine",-16.7,14.88,NA,NA,NA,NA,3.3,NA,12,4,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"268","MU4-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.4,0.13,NA,"10/4/23","Seine",-16.84,15.58,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"269","MU4-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.4,0.13,NA,"10/4/23","Seine",-16.84,15.58,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"270","MU4-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.7,0.16,NA,"10/4/23","Seine",-16.68,15.23,NA,NA,NA,NA,3.5,NA,12,4,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"271","MU4-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.7,0.16,NA,"10/4/23","Seine",-16.68,15.23,NA,NA,NA,NA,3.5,NA,12,4,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"272","MU5-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.6,0.04,NA,"10/4/23","Seine",-16.97,15.13,NA,NA,NA,NA,3.7,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"273","MU5-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.6,0.04,NA,"10/4/23","Seine",-16.97,15.13,NA,NA,NA,NA,3.7,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"274","MU5-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,3.6,0.36,NA,"10/4/23","Seine",-16.77,15.07,NA,NA,NA,NA,3.5,NA,12,4,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"275","MU5-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,3.6,0.36,NA,"10/4/23","Seine",-16.77,15.07,NA,NA,NA,NA,3.5,NA,12,4,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"276","MU6-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.07,NA,"10/4/23","Seine",-15.69,15.44,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"277","MU6-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.07,NA,"10/4/23","Seine",-15.69,15.44,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"278","MU7-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2,0.1,NA,"10/4/23","Seine",-17.66,15.61,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"279","MU7-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2,0.1,NA,"10/4/23","Seine",-17.66,15.61,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"280","MU8-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.09,NA,"10/4/23","Seine",-16.67,14.77,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"281","MU8-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.09,NA,"10/4/23","Seine",-16.67,14.77,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"282","MU9-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.08,NA,"10/4/23","Seine",-16.54,15.1,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"283","MU9-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.08,NA,"10/4/23","Seine",-16.54,15.1,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"284","OC1-12-1-S","Orthopristis chrysoptera","Pigfish",10.3,11.3,22.58,NA,"10/4/23","Seine",-17.13,13.75,NA,NA,NA,NA,3.3,NA,12,1,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"285","OC1-12-2-S","Orthopristis chrysoptera","Pigfish",NA,NA,NA,NA,"10/4/23","Seine",-17.07,13.78,NA,NA,NA,NA,3.2,NA,12,2,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"286","OC1-2-2-S","Orthopristis chrysoptera","Pigfish",NA,2.2,0.11,NA,"7/26/23","Seine",-18.27,14.18,NA,NA,NA,NA,3.5,NA,2,2,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"287","OC1-5-1-S","Orthopristis chrysoptera","Pigfish",2.4,2.5,0.19,NA,"8/17/23","Seine",-18.26,13.84,NA,NA,NA,NA,3.23812962,NA,5,1,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"288","OC1-5-2-S","Orthopristis chrysoptera","Pigfish",4.8,5.2,1.85,NA,"8/17/23","Seine",-17.92,14.52,NA,NA,NA,NA,3.24463998,NA,5,2,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"289","OC1-5-4-S","Orthopristis chrysoptera","Pigfish",NA,2.1,0.09,NA,"8/17/23","Seine",-17.56,13.3,NA,NA,NA,NA,3.08465012,NA,5,4,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"290","OC2-2-2-S","Orthopristis chrysoptera","Pigfish",NA,2.6,0.2,NA,"7/26/23","Seine",-17.61,14.37,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"291","OC2-5-1-S","Orthopristis chrysoptera","Pigfish",2.2,2.3,0.13,NA,"8/17/23","Seine",-17.85,13.58,NA,NA,NA,NA,3.21668593,NA,5,1,"PelagicFish",23,121,2827,0.0428015564202335,5.48636363636364,0.28999999165535,1.82518994808197,30.7,563.94,1.62981758228189,3.51884872072781
"292","PC1-5-2-S","Pogonias cromis","Black Drum",NA,14.1,39.42,NA,"8/17/23","Seine",-18.21,14.85,9.83,0.75,1.332,0.017,3.12662059,NA,5,2,"PredatorFish",1,42,294,0.142857142857143,14.1,0.150000005960464,1.24731004238129,111.033333333333,16792.2,1.10992370822654,0.771181857749954
"293","PD1-5-4-S","Paralichthys dentatus","Summer Flounder",NA,18.8,65.61,NA,"8/17/23","Seine",-16.09,14.13,13.43,0.74,1.194,0.011,3.15547911,NA,5,4,"BenthicPredators",1,69,1007,0.0685203574975174,18.8,0.219999998807907,1.39593994617462,121.633333333333,46450.2180966667,1.27097377588463,0.602080700733514
"294","PH1-2-4-S","Panopeus herbstii","Mud Crab",NA,0.8,0.11,NA,"7/26/23","Seine",-16.05,9.09,NA,NA,NA,NA,4.81170692,NA,2,4,"BenthicInvertebrates",8,23,490,0.0469387755102041,1.1125,NA,NA,NA,NA,2,10
"295","PH2-2-4-S","Panopeus herbstii","Mud Crab",NA,0.8,0.16,NA,"7/26/23","Seine",-16.1,9.55,NA,NA,NA,NA,4.57778087,NA,2,4,"BenthicInvertebrates",8,23,490,0.0469387755102041,1.1125,NA,NA,NA,NA,2,10
"296","PH3-2-4-S","Panopeus herbstii","Mud Crab",NA,0.6,0.06,NA,"7/26/23","Seine",-15.66,11.94,NA,NA,NA,NA,4.06963342,NA,2,4,"BenthicInvertebrates",8,23,490,0.0469387755102041,1.1125,NA,NA,NA,NA,2,10
"297","PH4-2-4-S","Panopeus herbstii","Mud Crab",NA,0.8,0.05,NA,"7/26/23","Seine",-16.26,11.23,NA,NA,NA,NA,4.17113689,NA,2,4,"BenthicInvertebrates",8,23,490,0.0469387755102041,1.1125,NA,NA,NA,NA,2,10
"298","PH5-2-4-S","Panopeus herbstii","Mud Crab",NA,0.7,0.08,NA,"7/26/23","Seine",-16.17,10.57,NA,NA,NA,NA,4.30552843,NA,2,4,"BenthicInvertebrates",8,23,490,0.0469387755102041,1.1125,NA,NA,NA,NA,2,10
"299","PS1-2-4-S","Pagurus sp.","Hermit Crab",NA,2.5,0.12,NA,"7/26/23","Seine",-16.86,9.39,NA,NA,NA,NA,4.31357023,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"300","PS2-2-4-S","Pagurus sp.","Hermit Crab",NA,2.1,0.09,NA,"7/26/23","Seine",-15.36,9.39,NA,NA,NA,NA,4.46612093,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"301","PS3-2-1-S","Pagurus sp.","Hermit Crab",NA,1.9,0.08,NA,"7/26/23","Seine",-15.39,8.98,NA,NA,NA,NA,4.25236845,NA,2,1,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"302","PS3-2-4-S","Pagurus sp.","Hermit Crab",NA,2.6,0.16,NA,"7/26/23","Seine",-14.91,8.79,NA,NA,NA,NA,4.82552209,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"303","PS4-2-1-S","Pagurus sp.","Hermit Crab",NA,3,0.22,NA,"7/26/23","Seine",-16.79,10.98,NA,NA,NA,NA,4.01983347,NA,2,1,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"304","PS6-2-1-S","Pagurus sp.","Hermit Crab",NA,1.8,0.06,NA,"7/26/23","Seine",-16.01,8.84,NA,NA,NA,NA,4.30120376,NA,2,1,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"305","PS7-2-1-S","Pagurus sp.","Hermit Crab",NA,1.6,0.05,NA,"7/26/23","Seine",-16.14,7.5,NA,NA,NA,NA,4.43092785,NA,2,1,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"306","PS7-2-4-S","Pagurus sp.","Hermit Crab",NA,2.7,0.19,NA,"7/26/23","Seine",-16.28,9.58,NA,NA,NA,NA,4.31643174,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"307","PS8-2-4-S","Pagurus sp.","Hermit Crab",NA,2.3,0.12,NA,"7/26/23","Seine",-15.9,6.75,NA,NA,NA,NA,4.56481057,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"308","PS9-2-4-S","Pagurus sp.","Hermit Crab",NA,1.2,0.06,NA,"7/26/23","Seine",-14.98,8.21,NA,NA,NA,NA,4.54799271,NA,2,4,"BenthicInvertebrates",20,139,490,0.283673469387755,1.96842105263158,NA,NA,NA,NA,2,10
"309","PV10-2-2-S","Palaemon vulgaris","Grass Shrimp",NA,1.8,0.05,NA,"7/26/23","Seine",-16.34,10.67,NA,NA,NA,NA,3.24650593,NA,2,2,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"310","PV3-2-4-S","Palaemon vulgaris","Grass Shrimp",NA,3.7,0.49,NA,"7/26/23","Seine",-16.29,14.05,NA,NA,NA,NA,3.41000825,NA,2,4,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"311","PV5-2-1-S","Palaemon vulgaris","Grass Shrimp",NA,2.4,0.11,NA,"7/26/23","Seine",-18.37,12.79,NA,NA,NA,NA,3.53245407,NA,2,1,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"312","PV5-2-2-S","Palaemon vulgaris","Grass Shrimp",NA,1.9,0.07,NA,"7/26/23","Seine",-16.38,11.82,NA,NA,NA,NA,3.45204308,NA,2,2,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"313","PV6-2-1-S","Palaemon vulgaris","Grass Shrimp",NA,2.6,0.15,NA,"7/26/23","Seine",-17.34,11.76,NA,NA,NA,NA,3.46048052,NA,2,1,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"314","PV6-2-2-S","Palaemon vulgaris","Grass Shrimp",NA,2.1,0.09,NA,"7/26/23","Seine",-15.48,10.22,NA,NA,NA,NA,3.40247061,NA,2,2,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"315","PV6-2-4-S","Palaemon vulgaris","Grass Shrimp",NA,1.9,0.05,NA,"7/26/23","Seine",NA,NA,NA,NA,NA,NA,4.81665233,NA,2,4,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"316","PV7-2-1-S","Palaemon vulgaris","Grass Shrimp",NA,2.1,0.14,NA,"7/26/23","Seine",-15.07,10.11,NA,NA,NA,NA,3.43382661,NA,2,1,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"317","PV7-2-4-S","Palaemon vulgaris","Grass Shrimp",NA,3,0.18,NA,"7/26/23","Seine",-17.26,14,NA,NA,NA,NA,3.55706118,NA,2,4,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"318","PV8-2-4-S","Palaemon vulgaris","Grass Shrimp",NA,2.7,0.2,NA,"7/26/23","Seine",-16.09,11.7,NA,NA,NA,NA,3.37120785,NA,2,4,"BenthicInvertebrates",20,328,490,0.669387755102041,2.53,NA,NA,NA,NA,2,10
"319","SF1-12-4-S","Syngnathus fuscus","Northern Pipefish",NA,8.8,0.23,NA,"10/4/23","Seine",-17.46,14.51,NA,NA,NA,NA,3.5,NA,12,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"320","SF1-5-3-S","Syngnathus fuscus","Northern Pipefish",NA,6.2,1.25,NA,"8/17/23","Seine",-16.48,13.69,NA,NA,NA,NA,3.20693444,NA,5,3,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"321","SF1-5-4-S","Syngnathus fuscus","Northern Pipefish",NA,15.4,0.84,NA,"8/17/23","Seine",-18.04,12.13,NA,NA,NA,NA,3.27578749,NA,5,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"322","SF2-12-4-S","Syngnathus fuscus","Northern Pipefish",NA,9.7,0.32,NA,"10/4/23","Seine",-15.26,12.79,NA,NA,NA,NA,3.3,NA,12,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"323","SF2-5-3-S","Syngnathus fuscus","Northern Pipefish",NA,7.3,1.73,NA,"8/17/23","Seine",-16.15,13.82,NA,NA,NA,NA,3.3227844,NA,5,3,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"324","SF2-5-4-S","Syngnathus fuscus","Northern Pipefish",NA,16.2,1.59,NA,"8/17/23","Seine",-16.12,13.58,NA,NA,NA,NA,3.32451125,NA,5,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"325","SF3-12-4-S","Syngnathus fuscus","Northern Pipefish",NA,10,0.33,NA,"10/4/23","Seine",-15.99,13.46,NA,NA,NA,NA,3.3,NA,12,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"326","SF4-12-4-S","Syngnathus fuscus","Northern Pipefish",NA,14.6,1.36,NA,"10/4/23","Seine",-15.6,13.45,NA,NA,NA,NA,3.3,NA,12,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"327","SF5-12-4-S","Syngnathus fuscus","Northern Pipefish",NA,19.5,3.09,NA,"10/4/23","Seine",-16.65,13.5,NA,NA,NA,NA,3.3,NA,12,4,"BenthicPredators",10,23,1007,0.0228401191658391,12.59,0.479999989271164,1.32,34.5,410.6,0.907402913281381,2.50803981686283
"328","TA1-5-4-S","Tautogolabrus adspersus","Cunner",NA,2.1,0.07,NA,"8/17/23","Seine",-13.48,14,NA,NA,NA,NA,3.31006115,NA,5,4,"BenthicPredators",1,1,1007,0.00099304865938431,2.1,0.200000002980232,0.985167026519775,29.85,393.6903275,5.04545462063768,7.33416934481789
"329","TO1-12-4-S","Tautoga onitis","Tautog",NA,5,2.16,NA,"10/4/23","Seine",-15.75,13.9,NA,NA,NA,NA,3.3,NA,12,4,"BenthicPredators",3,17,1007,0.0168818272095333,6.7,0.119999997317791,1.69351005554199,66.82,4802.4246825,1.26568418223607,1.38632118542192
"330","TO1-5-3-S","Tautoga onitis","Tautog",NA,6.7,5.3,NA,"8/17/23","Seine",-16.16,14.22,17.43,0.74,1.383,0.02,3.29426535,NA,5,3,"BenthicPredators",3,17,1007,0.0168818272095333,6.7,0.119999997317791,1.69351005554199,66.82,4802.4246825,1.26568418223607,1.38632118542192
"331","TO2-12-4-S","Tautoga onitis","Tautog",NA,8.4,11.58,NA,"10/4/23","Seine",-16.35,13.8,16.88,0.74,1.343,0.019,3.3,NA,12,4,"BenthicPredators",3,17,1007,0.0168818272095333,6.7,0.119999997317791,1.69351005554199,66.82,4802.4246825,1.26568418223607,1.38632118542192
"332","O1-14-1","Crassostrea virginica","Eastern Oyster",NA,4.2,8.64,NA,"10/16/23","Hand",-18.98,10.7,NA,NA,NA,NA,3.4244388,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"333","O1-14-1","Crassostrea virginica","Eastern Oyster",NA,4.2,8.64,NA,"10/16/23","Hand",-20.42,10.19,NA,NA,NA,NA,4.378495018,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"334","O1-14-1","Crassostrea virginica","Eastern Oyster",NA,4.2,8.64,NA,"10/16/23","Hand",-20.4,10.38,NA,NA,NA,NA,4.259481839,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"335","O2-14-1","Crassostrea virginica","Eastern Oyster",NA,3.5,NA,NA,"10/16/23","Hand",-19.05,10.44,NA,NA,NA,NA,3.539355707,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"336","O2-14-1","Crassostrea virginica","Eastern Oyster",NA,3.5,NA,NA,"10/16/23","Hand",-20.41,10.84,NA,NA,NA,NA,4.253825531,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"337","O2-14-1","Crassostrea virginica","Eastern Oyster",NA,3.5,NA,NA,"10/16/23","Hand",-19.9,10.48,NA,NA,NA,NA,3.889178814,"pulled from oystter aquaculture setup at end of season",14,1,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"338","O1-14-2","Crassostrea virginica","Eastern Oyster",NA,4.4,8.97,NA,"10/16/23","Hand",-19.74,11.02,NA,NA,NA,NA,3.568330728,"pulled from oystter aquaculture setup at end of season",14,2,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"339","O1-14-2","Crassostrea virginica","Eastern Oyster",NA,4.4,8.97,NA,"10/16/23","Hand",-22.03,10.04,NA,NA,NA,NA,5.251756097,"pulled from oystter aquaculture setup at end of season",14,2,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"340","O1-14-2","Crassostrea virginica","Eastern Oyster",NA,4.4,8.97,NA,"10/16/23","Hand",-20.54,11.06,NA,NA,NA,NA,3.953471301,"pulled from oystter aquaculture setup at end of season",14,2,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"341","O2-14-2","Crassostrea virginica","Eastern Oyster",NA,4.6,10.98,NA,"10/16/23","Hand",-19.44,10.05,NA,NA,NA,NA,3.425830249,"pulled from oystter aquaculture setup at end of season",14,2,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"342","O2-14-2","Crassostrea virginica","Eastern Oyster",NA,4.6,10.98,NA,"10/16/23","Hand",-19.84,9.69,NA,NA,NA,NA,4.122569826,"pulled from oystter aquaculture setup at end of season",14,2,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"343","O1-14-3","Crassostrea virginica","Eastern Oyster",NA,4.9,13.85,NA,"10/16/23","Hand",-18.84,10.35,NA,NA,NA,NA,3.535608532,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"344","O1-14-3","Crassostrea virginica","Eastern Oyster",NA,4.9,13.85,NA,"10/16/23","Hand",-21.13,10.03,NA,NA,NA,NA,6.007426166,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"345","O1-14-3","Crassostrea virginica","Eastern Oyster",NA,4.9,13.85,NA,"10/16/23","Hand",-19.88,10.27,NA,NA,NA,NA,4.095138673,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"346","O2-14-3","Crassostrea virginica","Eastern Oyster",NA,4.7,11.97,NA,"10/16/23","Hand",-19.28,10.35,NA,NA,NA,NA,3.535247094,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"347","O2-14-3","Crassostrea virginica","Eastern Oyster",NA,4.7,11.97,NA,"10/16/23","Hand",-20.45,9.96,NA,NA,NA,NA,4.439279702,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"348","O2-14-3","Crassostrea virginica","Eastern Oyster",NA,4.7,11.97,NA,"10/16/23","Hand",-20.39,10.04,NA,NA,NA,NA,4.195699909,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"349","O3-14-3","Crassostrea virginica","Eastern Oyster",NA,4,7.61,NA,"10/16/23","Hand",-18.96,10.46,NA,NA,NA,NA,3.399105448,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"350","O3-14-3","Crassostrea virginica","Eastern Oyster",NA,4,7.61,NA,"10/16/23","Hand",-20.17,10.47,NA,NA,NA,NA,4.186438428,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"351","O3-14-3","Crassostrea virginica","Eastern Oyster",NA,4,7.61,NA,"10/16/23","Hand",-20.41,10.26,NA,NA,NA,NA,4.299414667,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"352","O4-14-3","Crassostrea virginica","Eastern Oyster",NA,4.6,13.84,NA,"10/16/23","Hand",-18.88,10.25,NA,NA,NA,NA,3.546753581,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"353","O4-14-3","Crassostrea virginica","Eastern Oyster",NA,4.6,13.84,NA,"10/16/23","Hand",-21.73,9.84,NA,NA,NA,NA,6.493101077,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"354","O4-14-3","Crassostrea virginica","Eastern Oyster",NA,4.6,13.84,NA,"10/16/23","Hand",-20.11,10.25,NA,NA,NA,NA,4.372998683,"pulled from oystter aquaculture setup at end of season",14,3,"Oysters",23,NA,NA,NA,4.35217391304348,NA,NA,NA,NA,0.63,2
"355","BA1-2","Agardhiella spp","Red Algae",NA,NA,NA,NA,"7/26/23","Seine",-18.99,10.68,NA,NA,NA,NA,11.32833135,NA,2,NA,"BenthicAlg2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","BA2-2","Agardhiella spp","Red Algae",NA,NA,NA,NA,"7/26/23","Seine",-18.86,11.04,NA,NA,NA,NA,12.75372008,NA,2,NA,"BenthicAlg2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","BA3-2","Agardhiella spp","Red Algae",NA,NA,NA,NA,"7/26/23","Seine",-19,11.08,NA,NA,NA,NA,11.45079106,NA,2,NA,"BenthicAlg2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","GA1-5","Enteromorpha spp","Green Algae",NA,NA,NA,NA,"8/14/23","Seine",-19.67,12.6,NA,NA,NA,NA,10.1480087,NA,5,NA,"BenthicAlg2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","GA2-5","Enteromorpha spp","Green Algae",NA,NA,NA,NA,"8/14/23","Seine",-19.45,12.38,NA,NA,NA,NA,9.868757743,NA,5,NA,"BenthicAlg2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
